"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
19461,"Olmo comun","12/07/2011 11:47","Alto (> 8 mts)",170,"Grande",-68.83888,-32.8707,4,"Cuarta Oeste",1173333,0
19462,"Caducifolio","12/07/2011 11:41","Muy bajo (1 - 2 mts)",4,"Chico",-68.83894,-32.8707,4,"Cuarta Oeste",1173333,0
19463,"Fresno europeo","12/07/2011 11:36","Alto (> 8 mts)",85,"Grande",-68.83901,-32.87071,4,"Cuarta Oeste",1173333,0
19464,"Fresno europeo","12/07/2011 11:31","Bajo (2 - 4 mts)",30,"Mediano",-68.83908,-32.87072,4,"Cuarta Oeste",1173333,0
19467,"Fresno europeo","12/07/2011 11:07","Alto (> 8 mts)",123,"Grande",-68.8393,-32.87073,4,"Cuarta Oeste",1173333,0
19468,"Morera","12/07/2011 10:59","Alto (> 8 mts)",140,"Grande",-68.83939,-32.87074,4,"Cuarta Oeste",1173333,0
19469,"Morera","20/07/2011 14:34","Alto (> 8 mts)",166,"Grande",-68.83944,-32.87075,4,"Cuarta Oeste",1173333,0
19471,"Morera","11/07/2011 12:34","Alto (> 8 mts)",145,"Grande",-68.83953,-32.87093,4,"Cuarta Oeste",1173333,0
19472,"Morera","11/07/2011 12:37","Alto (> 8 mts)",150,"Grande",-68.83953,-32.87099,4,"Cuarta Oeste",1173333,0
19474,"Morera","11/07/2011 13:00","Alto (> 8 mts)",156,"Grande",-68.83954,-32.87107,4,"Cuarta Oeste",1173333,0
19476,"Morera","11/07/2011 12:57","Alto (> 8 mts)",149,"Grande",-68.83955,-32.87125,4,"Cuarta Oeste",1173333,0
19477,"Morera","11/07/2011 12:56","Alto (> 8 mts)",115,"Grande",-68.83955,-32.87131,4,"Cuarta Oeste",1173333,0
19478,"Morera","11/07/2011 12:49","Alto (> 8 mts)",158,"Grande",-68.83955,-32.87136,4,"Cuarta Oeste",1173333,0
19482,"Morera","18/07/2011 13:58","Alto (> 8 mts)",148,"Grande",-68.83957,-32.87173,4,"Cuarta Oeste",1173333,0
19483,"Morera","18/07/2011 10:34","Medio (4 - 8 mts)",40,"Mediano",-68.83958,-32.87184,4,"Cuarta Oeste",1173333,0
19485,"Morera","18/07/2011 10:26","Alto (> 8 mts)",180,"Grande",-68.83958,-32.87202,4,"Cuarta Oeste",1173333,0
19486,"Morera","18/07/2011 10:23","Alto (> 8 mts)",198,"Grande",-68.83932,-32.87211,4,"Cuarta Oeste",1173333,0
19487,"Jacarand","18/07/2011 10:22","Alto (> 8 mts)",60,"Mediano",-68.83923,-32.87212,4,"Cuarta Oeste",1173333,0
19488,"Fresno europeo","18/07/2011 10:19","Alto (> 8 mts)",190,"Grande",-68.83911,-32.87215,4,"Cuarta Oeste",1173333,0
19489,"Morera","18/07/2011 10:17","Alto (> 8 mts)",163,"Grande",-68.83898,-32.87218,4,"Cuarta Oeste",1173333,0
19492,"Paraiso sombrilla","18/07/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.83873,-32.87223,4,"Cuarta Oeste",1173333,0
19494,"Morera","18/07/2011 10:09","Alto (> 8 mts)",135,"Grande",-68.83861,-32.87217,4,"Cuarta Oeste",1173333,0
19496,"Paraiso","18/07/2011 09:53","Alto (> 8 mts)",185,"Grande",-68.83858,-32.87206,4,"Cuarta Oeste",1173333,0
19501,"Morera","18/07/2011 09:41","Alto (> 8 mts)",180,"Grande",-68.83849,-32.87174,4,"Cuarta Oeste",1173333,0
19503,"Morera","18/07/2011 09:37","Alto (> 8 mts)",170,"Grande",-68.83846,-32.87162,4,"Cuarta Oeste",1173333,0
19505,"Morera","18/07/2011 09:21","Alto (> 8 mts)",147,"Grande",-68.8384,-32.87139,4,"Cuarta Oeste",1173333,0
19506,"Morera","18/07/2011 09:11","Alto (> 8 mts)",137,"Grande",-68.83838,-32.8713,4,"Cuarta Oeste",1173333,0
19514,"Morera","26/07/2011 13:42","Medio (4 - 8 mts)",180,"Grande",-68.8373,-32.87224,4,"Cuarta Oeste",1173333,0
19515,"Morera","26/07/2011 13:41","Medio (4 - 8 mts)",42,"Mediano",-68.83728,-32.87216,4,"Cuarta Oeste",1173333,0
19518,"Morera","26/07/2011 13:35","Medio (4 - 8 mts)",140,"Grande",-68.83723,-32.87195,4,"Cuarta Oeste",1173333,0
19519,"Morera","26/07/2011 13:34","Alto (> 8 mts)",210,"Grande",-68.83721,-32.87189,4,"Cuarta Oeste",1173333,0
19520,"Morera","26/07/2011 11:37","Alto (> 8 mts)",160,"Grande",-68.83717,-32.87172,4,"Cuarta Oeste",1173333,0
19522,"Morera","26/07/2011 11:20","Medio (4 - 8 mts)",140,"Grande",-68.83715,-32.87163,4,"Cuarta Oeste",1173333,0
19523,"Morera","26/07/2011 11:18","Medio (4 - 8 mts)",120,"Grande",-68.83713,-32.87158,4,"Cuarta Oeste",1173333,0
19524,"Morera","26/07/2011 11:17","Medio (4 - 8 mts)",160,"Grande",-68.83712,-32.87153,4,"Cuarta Oeste",1173333,0
19528,"Morera","26/07/2011 10:57","Alto (> 8 mts)",200,"Grande",-68.83707,-32.87134,4,"Cuarta Oeste",1173333,0
19529,"Morera","26/07/2011 10:55","Alto (> 8 mts)",200,"Grande",-68.83705,-32.87124,4,"Cuarta Oeste",1173333,0
19531,"Morera","26/07/2011 10:47","Medio (4 - 8 mts)",100,"Grande",-68.83702,-32.87114,4,"Cuarta Oeste",1173333,0
19533,"Morera","26/07/2011 10:41","Medio (4 - 8 mts)",100,"Grande",-68.83697,-32.87092,4,"Cuarta Oeste",1173333,0
19536,"Morera","26/07/2011 10:27","Alto (> 8 mts)",210,"Grande",-68.83691,-32.8707,4,"Cuarta Oeste",1173333,0
19537,"Morera","26/07/2011 10:26","Medio (4 - 8 mts)",103,"Grande",-68.8369,-32.87067,4,"Cuarta Oeste",1173333,0
19539,"Morera","26/07/2011 10:21","Medio (4 - 8 mts)",160,"Grande",-68.837,-32.87056,4,"Cuarta Oeste",1173333,0
19541,"Paraiso","26/07/2011 10:18","Medio (4 - 8 mts)",110,"Grande",-68.8372,-32.87057,4,"Cuarta Oeste",1173333,0
19542,"Morera","26/07/2011 10:16","Alto (> 8 mts)",180,"Grande",-68.83728,-32.87057,4,"Cuarta Oeste",1173333,0
19544,"Morera","26/07/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.83745,-32.87059,4,"Cuarta Oeste",1173333,1
19547,"Fresno americano","26/07/2011 10:08","Medio (4 - 8 mts)",60,"Mediano",-68.8377,-32.87061,4,"Cuarta Oeste",1173333,0
19548,"Pltano","26/07/2011 10:06","Medio (4 - 8 mts)",160,"Grande",-68.83785,-32.87062,4,"Cuarta Oeste",1173333,0
19549,"Morera","26/07/2011 10:04","Medio (4 - 8 mts)",140,"Grande",-68.83801,-32.87063,4,"Cuarta Oeste",1173333,1
19550,"Morera","26/07/2011 10:01","Alto (> 8 mts)",198,"Grande",-68.83808,-32.8707,4,"Cuarta Oeste",1173333,0
19552,"Morera","26/07/2011 09:58","Alto (> 8 mts)",207,"Grande",-68.83811,-32.87082,4,"Cuarta Oeste",1173333,0
19553,"Morera","26/07/2011 09:55","Alto (> 8 mts)",200,"Grande",-68.83813,-32.87091,4,"Cuarta Oeste",1173333,1
19556,"Morera","26/07/2011 09:48","Alto (> 8 mts)",240,"Grande",-68.83819,-32.87112,4,"Cuarta Oeste",1173333,0
19558,"Paraiso","26/07/2011 09:43","Alto (> 8 mts)",160,"Grande",-68.83823,-32.87125,4,"Cuarta Oeste",1173333,0
19559,"Morera","26/07/2011 09:41","Alto (> 8 mts)",200,"Grande",-68.83824,-32.87132,4,"Cuarta Oeste",1173333,0
19561,"Morera","26/07/2011 09:38","Alto (> 8 mts)",220,"Grande",-68.83829,-32.87148,4,"Cuarta Oeste",1173333,0
19562,"Morera","26/07/2011 09:34","Alto (> 8 mts)",200,"Grande",-68.83833,-32.87165,4,"Cuarta Oeste",1173333,0
19563,"Morera","26/07/2011 09:31","Medio (4 - 8 mts)",110,"Grande",-68.83835,-32.87172,4,"Cuarta Oeste",1173333,0
19564,"Morera","26/07/2011 09:27","Alto (> 8 mts)",163,"Grande",-68.83836,-32.87177,4,"Cuarta Oeste",1173333,0
19570,"Morera","26/07/2011 09:12","Alto (> 8 mts)",160,"Grande",-68.83848,-32.87222,4,"Cuarta Oeste",1173333,0
19573,"Morera","14/07/2011 10:33","Alto (> 8 mts)",140,"Grande",-68.83804,-32.87236,4,"Cuarta Oeste",1173333,0
19575,"Morera","14/07/2011 10:25","Alto (> 8 mts)",106,"Grande",-68.8378,-32.87241,4,"Cuarta Oeste",1173333,0
19576,"Morera","14/07/2011 10:21","Alto (> 8 mts)",210,"Grande",-68.83773,-32.87242,4,"Cuarta Oeste",1173333,0
19577,"Morera","14/07/2011 10:19","Alto (> 8 mts)",190,"Grande",-68.83764,-32.87244,4,"Cuarta Oeste",1173333,0
19578,"Morera","14/07/2011 10:18","Alto (> 8 mts)",176,"Grande",-68.83755,-32.87246,4,"Cuarta Oeste",1173333,0
19581,"Morera","11/07/2011 10:39","Alto (> 8 mts)",180,"Grande",-68.83612,-32.87263,4,"Cuarta Oeste",1173333,1
19582,"Morera","11/07/2011 10:37","Alto (> 8 mts)",170,"Grande",-68.83609,-32.87254,4,"Cuarta Oeste",1173333,1
19583,"Morera","11/07/2011 10:34","Alto (> 8 mts)",158,"Grande",-68.83607,-32.87245,4,"Cuarta Oeste",1173333,1
19585,"Morera","11/07/2011 10:28","Alto (> 8 mts)",170,"Grande",-68.83602,-32.87227,4,"Cuarta Oeste",1173333,0
19587,"Morera","11/07/2011 10:19","Alto (> 8 mts)",60,"Mediano",-68.836,-32.87215,4,"Cuarta Oeste",1173333,0
19588,"Morera","11/07/2011 10:17","Alto (> 8 mts)",134,"Grande",-68.83599,-32.8721,4,"Cuarta Oeste",1173333,0
19590,"Morera","11/07/2011 10:14","Alto (> 8 mts)",160,"Grande",-68.83594,-32.87192,4,"Cuarta Oeste",1173333,0
19591,"Olmo bola","11/07/2011 10:11","Alto (> 8 mts)",150,"Grande",-68.83592,-32.87183,4,"Cuarta Oeste",1173333,0
19592,"Morera","11/07/2011 10:09","Alto (> 8 mts)",108,"Grande",-68.83591,-32.87176,4,"Cuarta Oeste",1173333,1
19593,"Fresno americano","11/07/2011 10:05","Alto (> 8 mts)",127,"Grande",-68.83588,-32.87164,4,"Cuarta Oeste",1173333,0
19596,"Morera","11/07/2011 09:56","Alto (> 8 mts)",185,"Grande",-68.8361,-32.87158,4,"Cuarta Oeste",1173333,0
19598,"Fresno europeo","11/07/2011 09:53","Alto (> 8 mts)",131,"Grande",-68.83623,-32.87158,4,"Cuarta Oeste",1173333,1
19599,"Fresno europeo","11/07/2011 09:52","Alto (> 8 mts)",118,"Grande",-68.83629,-32.87157,4,"Cuarta Oeste",1173333,0
19600,"Fresno europeo","11/07/2011 09:45","Alto (> 8 mts)",78,"Grande",-68.83651,-32.87154,4,"Cuarta Oeste",1173333,0
19604,"Morera","11/07/2011 09:38","Alto (> 8 mts)",126,"Grande",-68.83682,-32.87152,4,"Cuarta Oeste",1173333,0
19605,"Morera","11/07/2011 09:36","Alto (> 8 mts)",77,"Grande",-68.83691,-32.87152,4,"Cuarta Oeste",1173333,1
19606,"Morera","11/07/2011 09:35","Alto (> 8 mts)",127,"Grande",-68.83697,-32.87152,4,"Cuarta Oeste",1173333,0
19607,"Morera","11/07/2011 09:32","Alto (> 8 mts)",80,"Grande",-68.83699,-32.87157,4,"Cuarta Oeste",1173333,0
19609,"Morera","11/07/2011 09:29","Alto (> 8 mts)",108,"Grande",-68.83702,-32.87166,4,"Cuarta Oeste",1173333,1
19610,"Morera","11/07/2011 09:26","Alto (> 8 mts)",130,"Grande",-68.83704,-32.87173,4,"Cuarta Oeste",1173333,0
19611,"Morera","11/07/2011 09:25","Alto (> 8 mts)",168,"Grande",-68.83706,-32.87181,4,"Cuarta Oeste",1173333,0
19612,"Morera","11/07/2011 09:23","Medio (4 - 8 mts)",50,"Mediano",-68.83709,-32.87195,4,"Cuarta Oeste",1173333,1
19613,"Morera","11/07/2011 09:21","Alto (> 8 mts)",185,"Grande",-68.83711,-32.87203,4,"Cuarta Oeste",1173333,0
19615,"Morera","11/07/2011 09:18","Alto (> 8 mts)",168,"Grande",-68.83714,-32.87216,4,"Cuarta Oeste",1173333,0
19617,"Morera","11/07/2011 09:16","Alto (> 8 mts)",93,"Grande",-68.83717,-32.87228,4,"Cuarta Oeste",1173333,1
19618,"Morera","11/07/2011 09:14","Alto (> 8 mts)",138,"Grande",-68.83719,-32.87234,4,"Cuarta Oeste",1173333,1
19619,"Morera","11/07/2011 09:13","Medio (4 - 8 mts)",52,"Mediano",-68.8372,-32.87239,4,"Cuarta Oeste",1173333,1
19620,"Morera","11/07/2011 09:12","Alto (> 8 mts)",117,"Grande",-68.83722,-32.87242,4,"Cuarta Oeste",1173333,1
19621,"Morera","11/07/2011 09:11","Alto (> 8 mts)",56,"Mediano",-68.83722,-32.87245,4,"Cuarta Oeste",1173333,1
19629,"Fresno europeo","07/07/2011 12:05","Medio (4 - 8 mts)",77,"Grande",-68.83653,-32.87265,4,"Cuarta Oeste",1173333,0
19633,"Acer","13/07/2011 10:41","Alto (> 8 mts)",150,"Grande",-68.8346,-32.86993,4,"Cuarta Oeste",1173333,0
19635,"Perenne","13/07/2011 10:39","Medio (4 - 8 mts)",78,"Grande",-68.83446,-32.86996,4,"Cuarta Oeste",1173333,0
19637,"Olmo comun","13/07/2011 10:31","Medio (4 - 8 mts)",111,"Grande",-68.83426,-32.87,4,"Cuarta Oeste",1173333,0
19640,"Fresno americano","13/07/2011 10:24","Alto (> 8 mts)",132,"Grande",-68.83411,-32.87011,4,"Cuarta Oeste",1173333,0
19642,"Fresno americano","13/07/2011 10:21","Alto (> 8 mts)",85,"Grande",-68.83415,-32.87026,4,"Cuarta Oeste",1173333,0
19643,"Caducifolio","13/07/2011 10:16","Alto (> 8 mts)",142,"Grande",-68.83416,-32.87031,4,"Cuarta Oeste",1173333,0
19645,"Morera","13/07/2011 10:12","Alto (> 8 mts)",108,"Grande",-68.83428,-32.8704,4,"Cuarta Oeste",1173333,1
19646,"Morera","13/07/2011 10:10","Alto (> 8 mts)",123,"Grande",-68.83434,-32.8704,4,"Cuarta Oeste",1173333,1
19647,"Morera","13/07/2011 10:08","Alto (> 8 mts)",104,"Grande",-68.83443,-32.8704,4,"Cuarta Oeste",1173333,1
19648,"Morera","13/07/2011 10:04","Alto (> 8 mts)",118,"Grande",-68.83452,-32.8704,4,"Cuarta Oeste",1173333,0
19650,"Morera","13/07/2011 10:01","Alto (> 8 mts)",150,"Grande",-68.83467,-32.8704,4,"Cuarta Oeste",1173333,1
19653,"Morera","13/07/2011 09:56","Alto (> 8 mts)",110,"Grande",-68.8351,-32.8704,4,"Cuarta Oeste",1173333,1
19655,"Morera","13/07/2011 09:53","Alto (> 8 mts)",100,"Grande",-68.83528,-32.87041,4,"Cuarta Oeste",1173333,1
19656,"Morera","13/07/2011 09:51","Alto (> 8 mts)",97,"Grande",-68.83533,-32.87041,4,"Cuarta Oeste",1173333,1
19657,"Morera","13/07/2011 09:47","Alto (> 8 mts)",112,"Grande",-68.83539,-32.87037,4,"Cuarta Oeste",1173333,1
19658,"Morera","13/07/2011 09:46","Alto (> 8 mts)",108,"Grande",-68.83537,-32.87029,4,"Cuarta Oeste",1173333,0
19660,"Morera","13/07/2011 09:40","Alto (> 8 mts)",140,"Grande",-68.83534,-32.87016,4,"Cuarta Oeste",1173333,0
19662,"Fresno europeo","13/07/2011 09:33","Medio (4 - 8 mts)",13,"Chico",-68.8353,-32.87,4,"Cuarta Oeste",1173333,0
19663,"Morera","13/07/2011 09:32","Alto (> 8 mts)",87,"Grande",-68.83527,-32.86987,4,"Cuarta Oeste",1173333,0
19664,"Morera","26/07/2011 09:23","Medio (4 - 8 mts)",80,"Grande",-68.83519,-32.86982,4,"Cuarta Oeste",1173333,0
19667,"Morera","12/07/2011 10:48","Alto (> 8 mts)",170,"Grande",-68.83549,-32.87064,4,"Cuarta Oeste",1173333,0
19669,"Morera","12/07/2011 10:46","Alto (> 8 mts)",80,"Grande",-68.83552,-32.87074,4,"Cuarta Oeste",1173333,0
19670,"Morera","12/07/2011 10:35","Alto (> 8 mts)",108,"Grande",-68.83553,-32.87078,4,"Cuarta Oeste",1173333,1
19671,"Morera","12/07/2011 10:33","Alto (> 8 mts)",170,"Grande",-68.83554,-32.87082,4,"Cuarta Oeste",1173333,0
19672,"Fresno europeo","12/07/2011 10:31","Alto (> 8 mts)",140,"Grande",-68.83556,-32.87091,4,"Cuarta Oeste",1173333,0
19674,"Morera","12/07/2011 10:29","Alto (> 8 mts)",150,"Grande",-68.83558,-32.87101,4,"Cuarta Oeste",1173333,1
19676,"Paraiso","12/07/2011 10:25","Alto (> 8 mts)",153,"Grande",-68.83561,-32.87111,4,"Cuarta Oeste",1173333,1
19677,"Morera","12/07/2011 10:24","Alto (> 8 mts)",120,"Grande",-68.83561,-32.87114,4,"Cuarta Oeste",1173333,1
19679,"Morera","12/07/2011 10:19","Alto (> 8 mts)",178,"Grande",-68.83564,-32.87126,4,"Cuarta Oeste",1173333,1
19680,"Morera","12/07/2011 10:17","Alto (> 8 mts)",150,"Grande",-68.83566,-32.87131,4,"Cuarta Oeste",1173333,1
19681,"Morera","12/07/2011 10:15","Medio (4 - 8 mts)",54,"Mediano",-68.83567,-32.87136,4,"Cuarta Oeste",1173333,0
19683,"Morera","12/07/2011 10:13","Alto (> 8 mts)",100,"Grande",-68.83569,-32.87146,4,"Cuarta Oeste",1173333,0
19684,"Morera","12/07/2011 10:11","Alto (> 8 mts)",122,"Grande",-68.83562,-32.8715,4,"Cuarta Oeste",1173333,0
19686,"Fresno europeo","12/07/2011 10:07","Medio (4 - 8 mts)",35,"Mediano",-68.83549,-32.87151,4,"Cuarta Oeste",1173333,0
19688,"Paraiso","12/07/2011 10:02","Alto (> 8 mts)",155,"Grande",-68.83536,-32.87152,4,"Cuarta Oeste",1173333,0
19693,"Jacarand","12/07/2011 09:49","Alto (> 8 mts)",90,"Grande",-68.83507,-32.87154,4,"Cuarta Oeste",1173333,0
19694,"Fresno europeo","12/07/2011 09:48","Medio (4 - 8 mts)",89,"Grande",-68.83498,-32.87155,4,"Cuarta Oeste",1173333,0
19695,"Jacarand","12/07/2011 09:47","Medio (4 - 8 mts)",38,"Mediano",-68.83492,-32.87155,4,"Cuarta Oeste",1173333,0
19696,"Morera","12/07/2011 09:46","Alto (> 8 mts)",120,"Grande",-68.83487,-32.87156,4,"Cuarta Oeste",1173333,1
19697,"Morera","12/07/2011 09:43","Alto (> 8 mts)",120,"Grande",-68.83481,-32.87156,4,"Cuarta Oeste",1173333,1
19698,"Fresno europeo","12/07/2011 09:42","Medio (4 - 8 mts)",85,"Grande",-68.83476,-32.87156,4,"Cuarta Oeste",1173333,0
19699,"Fresno americano","12/07/2011 09:40","Alto (> 8 mts)",150,"Grande",-68.83464,-32.87157,4,"Cuarta Oeste",1173333,0
19700,"Morera","12/07/2011 09:39","Alto (> 8 mts)",108,"Grande",-68.83457,-32.87158,4,"Cuarta Oeste",1173333,1
19703,"Fresno americano","12/07/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.83444,-32.87139,4,"Cuarta Oeste",1173333,0
19705,"Pltano","12/07/2011 09:33","Alto (> 8 mts)",250,"Grande",-68.8344,-32.87122,4,"Cuarta Oeste",1173333,0
19707,"Morera","12/07/2011 09:28","Medio (4 - 8 mts)",92,"Grande",-68.83435,-32.87105,4,"Cuarta Oeste",1173333,1
19708,"Pltano","12/07/2011 09:27","Alto (> 8 mts)",190,"Grande",-68.83434,-32.87098,4,"Cuarta Oeste",1173333,1
19711,"Pltano","12/07/2011 09:20","Alto (> 8 mts)",280,"Grande",-68.83428,-32.87074,4,"Cuarta Oeste",1173333,1
19716,"Pltano","11/07/2011 10:56","Alto (> 8 mts)",190,"Grande",-68.83503,-32.87051,4,"Cuarta Oeste",1173333,0
19717,"Pltano","11/07/2011 10:53","Alto (> 8 mts)",74,"Grande",-68.83515,-32.87051,4,"Cuarta Oeste",1173333,0
19720,"Fresno americano","12/08/2011 11:15","Medio (4 - 8 mts)",127,"Grande",-68.83383,-32.86901,4,"Cuarta Oeste",1173333,0
19721,"Fresno americano","12/08/2011 11:14","Alto (> 8 mts)",180,"Grande",-68.8338,-32.86893,4,"Cuarta Oeste",1173333,0
19723,"Fresno americano","12/08/2011 11:02","Medio (4 - 8 mts)",160,"Grande",-68.83376,-32.86877,4,"Cuarta Oeste",1173333,0
19725,"Fresno americano","12/08/2011 10:57","Alto (> 8 mts)",150,"Grande",-68.8337,-32.86856,4,"Cuarta Oeste",1173333,0
19731,"Morera","12/08/2011 10:39","Alto (> 8 mts)",210,"Grande",-68.83405,-32.86825,4,"Cuarta Oeste",1173333,0
19732,"Pltano","12/08/2011 10:37","Alto (> 8 mts)",230,"Grande",-68.83417,-32.86823,4,"Cuarta Oeste",1173333,0
19736,"Morera","12/08/2011 10:30","Alto (> 8 mts)",160,"Grande",-68.8345,-32.86817,4,"Cuarta Oeste",1173333,1
19737,"Pltano","12/08/2011 10:19","Alto (> 8 mts)",105,"Grande",-68.83461,-32.86815,4,"Cuarta Oeste",1173333,0
19738,"Pltano","12/08/2011 10:17","Alto (> 8 mts)",170,"Grande",-68.83471,-32.86814,4,"Cuarta Oeste",1173333,0
19739,"Pltano","12/08/2011 10:16","Alto (> 8 mts)",150,"Grande",-68.83477,-32.86813,4,"Cuarta Oeste",1173333,0
19740,"Morera","12/08/2011 10:12","Alto (> 8 mts)",150,"Grande",-68.83485,-32.86819,4,"Cuarta Oeste",1173333,0
19743,"Morera","12/08/2011 10:05","Medio (4 - 8 mts)",86,"Grande",-68.83492,-32.86844,4,"Cuarta Oeste",1173333,0
19745,"Morera","12/08/2011 09:58","Medio (4 - 8 mts)",87,"Grande",-68.83495,-32.86861,4,"Cuarta Oeste",1173333,1
19747,"Morera","12/08/2011 09:54","Alto (> 8 mts)",145,"Grande",-68.83501,-32.86881,4,"Cuarta Oeste",1173333,0
19749,"Morera","12/08/2011 09:36","Medio (4 - 8 mts)",97,"Grande",-68.83486,-32.86899,4,"Cuarta Oeste",1173333,1
19750,"Ligustro","12/08/2011 09:35","Medio (4 - 8 mts)",64,"Grande",-68.83476,-32.86901,4,"Cuarta Oeste",1173333,0
19751,"Morera","12/08/2011 09:32","Alto (> 8 mts)",165,"Grande",-68.83465,-32.86902,4,"Cuarta Oeste",1173333,0
19755,"Morera","12/08/2011 09:27","Muy bajo (1 - 2 mts)",5,"Chico",-68.83431,-32.86907,4,"Cuarta Oeste",1173333,0
19756,"Morera","12/08/2011 09:23","Alto (> 8 mts)",120,"Grande",-68.83422,-32.86908,4,"Cuarta Oeste",1173333,1
19757,"Morera","12/08/2011 09:21","Alto (> 8 mts)",150,"Grande",-68.83417,-32.86909,4,"Cuarta Oeste",1173333,1
19759,"Morera","12/08/2011 09:18","Alto (> 8 mts)",180,"Grande",-68.83401,-32.8691,4,"Cuarta Oeste",1173333,1
19760,"Morera","12/08/2011 09:17","Medio (4 - 8 mts)",145,"Grande",-68.83393,-32.86911,4,"Cuarta Oeste",1173333,0
19761,"Morera","11/08/2011 10:00","Alto (> 8 mts)",200,"Grande",-68.83522,-32.86961,4,"Cuarta Oeste",1173333,0
19765,"Morera","11/08/2011 09:52","Alto (> 8 mts)",200,"Grande",-68.83516,-32.86936,4,"Cuarta Oeste",1173333,0
19766,"Morera","11/08/2011 09:51","Alto (> 8 mts)",160,"Grande",-68.83513,-32.86929,4,"Cuarta Oeste",1173333,0
19767,"Morera","11/08/2011 09:48","Alto (> 8 mts)",180,"Grande",-68.83512,-32.86922,4,"Cuarta Oeste",1173333,0
19768,"Morera","11/08/2011 09:45","Alto (> 8 mts)",180,"Grande",-68.83511,-32.86918,4,"Cuarta Oeste",1173333,0
19771,"Paraiso","11/08/2011 09:39","Bajo (2 - 4 mts)",30,"Mediano",-68.83486,-32.86911,4,"Cuarta Oeste",1173333,0
19773,"Morera","11/08/2011 09:36","Alto (> 8 mts)",130,"Grande",-68.8347,-32.86913,4,"Cuarta Oeste",1173333,0
19777,"Morera","11/08/2011 08:51","Alto (> 8 mts)",180,"Grande",-68.83419,-32.8692,4,"Cuarta Oeste",1173333,1
19782,"Fresno americano","10/08/2011 12:06","Alto (> 8 mts)",90,"Grande",-68.83391,-32.86933,4,"Cuarta Oeste",1173333,0
19783,"Fresno americano","10/08/2011 12:05","Alto (> 8 mts)",220,"Grande",-68.83392,-32.86936,4,"Cuarta Oeste",1173333,0
19784,"Fresno americano","10/08/2011 12:02","Alto (> 8 mts)",143,"Grande",-68.83396,-32.86951,4,"Cuarta Oeste",1173333,0
19787,"Fresno americano","10/08/2011 11:51","Alto (> 8 mts)",140,"Grande",-68.83403,-32.86978,4,"Cuarta Oeste",1173333,0
19788,"Olmo comun","10/08/2011 11:47","Alto (> 8 mts)",200,"Grande",-68.83423,-32.86987,4,"Cuarta Oeste",1173333,0
19790,"Olmo comun","10/08/2011 11:45","Alto (> 8 mts)",140,"Grande",-68.83432,-32.86986,4,"Cuarta Oeste",1173333,0
19792,"Fresno americano","10/08/2011 11:35","Bajo (2 - 4 mts)",34,"Mediano",-68.83444,-32.86983,4,"Cuarta Oeste",1173333,0
19793,"Olmo comun","10/08/2011 11:34","Medio (4 - 8 mts)",180,"Grande",-68.83457,-32.86981,4,"Cuarta Oeste",1173333,0
19797,"Prunas","08/08/2011 10:50","Bajo (2 - 4 mts)",22,"Mediano",-68.83527,-32.86455,4,"Cuarta Oeste",1173333,0
19798,"Morera","08/08/2011 10:44","Alto (> 8 mts)",165,"Grande",-68.83524,-32.86446,4,"Cuarta Oeste",1173333,0
19801,"Morera","08/08/2011 10:40","Alto (> 8 mts)",195,"Grande",-68.83519,-32.86423,4,"Cuarta Oeste",1173333,1
19803,"Fresno europeo","08/08/2011 10:33","Medio (4 - 8 mts)",118,"Grande",-68.83514,-32.86405,4,"Cuarta Oeste",1173333,0
19806,"Morera","04/08/2011 11:27","Alto (> 8 mts)",180,"Grande",-68.83509,-32.86382,4,"Cuarta Oeste",1173333,0
19807,"Fresno europeo","04/08/2011 11:24","Alto (> 8 mts)",97,"Grande",-68.83507,-32.86377,4,"Cuarta Oeste",1173333,1
19808,"Morera","04/08/2011 11:23","Alto (> 8 mts)",138,"Grande",-68.83502,-32.86376,4,"Cuarta Oeste",1173333,0
19809,"Morera","04/08/2011 11:19","Alto (> 8 mts)",195,"Grande",-68.8349,-32.86375,4,"Cuarta Oeste",1173333,1
19810,"Morera","04/08/2011 11:15","Alto (> 8 mts)",180,"Grande",-68.83475,-32.86374,4,"Cuarta Oeste",1173333,0
19811,"Morera","04/08/2011 11:14","Alto (> 8 mts)",190,"Grande",-68.83467,-32.86373,4,"Cuarta Oeste",1173333,0
19812,"Morera","04/08/2011 11:11","Alto (> 8 mts)",116,"Grande",-68.83457,-32.86373,4,"Cuarta Oeste",1173333,0
19814,"Morera","04/08/2011 11:05","Alto (> 8 mts)",138,"Grande",-68.83432,-32.86372,4,"Cuarta Oeste",1173333,0
19815,"Morera","04/08/2011 10:59","Alto (> 8 mts)",120,"Grande",-68.83425,-32.86372,4,"Cuarta Oeste",1173333,1
19816,"Morera","04/08/2011 10:56","Alto (> 8 mts)",107,"Grande",-68.83413,-32.86371,4,"Cuarta Oeste",1173333,1
19817,"Fresno europeo","04/08/2011 10:50","Alto (> 8 mts)",210,"Grande",-68.83402,-32.8637,4,"Cuarta Oeste",1173333,0
