"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"673",1316,"Aguaribay","30/11/2011 11:20","Bajo (2 - 4 mts)",60,"Mediano",-68.8773806102,-32.8645709789,8,"Aeroparque",2203364.73622,1,"Bajo"
"674",1317,"Aguaribay","30/11/2011 11:19","Bajo (2 - 4 mts)",66,"Grande",-68.8774548533,-32.8645566777,8,"Aeroparque",2203364.73622,0,"Bajo"
"675",1319,"Aguaribay","30/11/2011 11:10","Bajo (2 - 4 mts)",60,"Mediano",-68.8778407408,-32.8644813515,8,"Aeroparque",2203364.73622,0,"Bajo"
"676",1321,"Caducifolio","29/11/2011 12:49","Bajo (2 - 4 mts)",32,"Mediano",-68.8779117029,-32.8645362637,8,"Aeroparque",2203364.73622,0,"Bajo"
"677",1323,"Paraiso sombrilla","29/11/2011 12:46","Medio (4 - 8 mts)",90,"Grande",-68.8779399523,-32.8646406021,8,"Aeroparque",2203364.73622,0,"Bajo"
"678",1325,"Paraiso sombrilla","29/11/2011 12:32","Muy bajo (1 - 2 mts)",15,"Chico",-68.8779547424,-32.8646952232,8,"Aeroparque",2203364.73622,0,"Bajo"
"679",1328,"Caducifolio","01/12/2011 08:17","Muy bajo (1 - 2 mts)",6,"Chico",-68.8781032863,-32.8652351898,8,"Aeroparque",2203364.73622,0,"Bajo"
"680",1329,"Paraiso sombrilla","29/11/2011 12:09","Medio (4 - 8 mts)",60,"Mediano",-68.8781104449,-32.8652616255,8,"Aeroparque",2203364.73622,0,"Bajo"
"681",1331,"Paraiso sombrilla","29/11/2011 12:07","Medio (4 - 8 mts)",68,"Grande",-68.8781329903,-32.8653449605,8,"Aeroparque",2203364.73622,0,"Bajo"
"682",1332,"Liquidambar","29/11/2011 12:06","Bajo (2 - 4 mts)",18,"Chico",-68.8781515089,-32.8654133154,8,"Aeroparque",2203364.73622,0,"Bajo"
"683",1335,"Morera","29/11/2011 11:55","Bajo (2 - 4 mts)",60,"Mediano",-68.8778972007,-32.865663287,8,"Aeroparque",2203364.73622,0,"Bajo"
"684",1337,"Morera","29/11/2011 11:07","Bajo (2 - 4 mts)",40,"Mediano",-68.8777563275,-32.8656896232,8,"Aeroparque",2203364.73622,0,"Bajo"
"685",1338,"Fresno europeo","29/11/2011 10:34","Medio (4 - 8 mts)",60,"Mediano",-68.8774632973,-32.8657522046,8,"Aeroparque",2203364.73622,0,"Bajo"
"686",1339,"Morera","29/11/2011 12:52","Medio (4 - 8 mts)",60,"Mediano",-68.8773949727,-32.8657103594,8,"Aeroparque",2203364.73622,0,"Bajo"
"687",1340,"Morera","29/11/2011 12:53","Medio (4 - 8 mts)",60,"Mediano",-68.877378555,-32.8656490983,8,"Aeroparque",2203364.73622,0,"Bajo"
"688",1341,"Fresno americano","29/11/2011 12:55","Bajo (2 - 4 mts)",20,"Chico",-68.8773663796,-32.865603668,8,"Aeroparque",2203364.73622,0,"Bajo"
"689",1344,"Fresno americano","29/11/2011 12:59","Bajo (2 - 4 mts)",40,"Mediano",-68.8773388634,-32.86550101,8,"Aeroparque",2203364.73622,0,"Bajo"
"690",1346,"Fresno europeo","29/11/2011 13:01","Bajo (2 - 4 mts)",30,"Mediano",-68.8773163604,-32.8654169391,8,"Aeroparque",2203364.73622,0,"Bajo"
"691",1349,"Fresno europeo","29/11/2011 13:06","Muy bajo (1 - 2 mts)",15,"Chico",-68.8772820617,-32.8652888178,8,"Aeroparque",2203364.73622,0,"Bajo"
"692",1350,"Fresno americano","29/11/2011 13:06","Bajo (2 - 4 mts)",30,"Mediano",-68.8772632269,-32.8652185473,8,"Aeroparque",2203364.73622,0,"Bajo"
"693",1351,"Fresno americano","29/11/2011 13:07","Bajo (2 - 4 mts)",60,"Mediano",-68.8772567237,-32.8651942375,8,"Aeroparque",2203364.73622,0,"Bajo"
"694",1352,"Morera","29/11/2011 13:08","Muy bajo (1 - 2 mts)",13,"Chico",-68.8772417412,-32.8651383312,8,"Aeroparque",2203364.73622,0,"Bajo"
"695",1353,"Paraiso sombrilla","29/11/2011 13:09","Medio (4 - 8 mts)",100,"Grande",-68.8772226204,-32.8650671056,8,"Aeroparque",2203364.73622,0,"Bajo"
"696",1354,"Paraiso sombrilla","29/11/2011 13:11","Bajo (2 - 4 mts)",50,"Mediano",-68.8772161184,-32.8650427967,8,"Aeroparque",2203364.73622,0,"Bajo"
"697",1357,"Paraiso sombrilla","30/11/2011 10:55","Bajo (2 - 4 mts)",35,"Mediano",-68.8771924676,-32.8649544524,8,"Aeroparque",2203364.73622,0,"Bajo"
"698",1358,"Paraiso sombrilla","30/11/2011 10:56","Bajo (2 - 4 mts)",35,"Mediano",-68.8771860665,-32.8649305241,8,"Aeroparque",2203364.73622,0,"Bajo"
"699",1359,"Fresno europeo","30/11/2011 10:58","Bajo (2 - 4 mts)",36,"Mediano",-68.8771755315,-32.8648911836,8,"Aeroparque",2203364.73622,0,"Bajo"
"700",1361,"Morera","30/11/2011 11:01","Medio (4 - 8 mts)",55,"Mediano",-68.8771626283,-32.8648429464,8,"Aeroparque",2203364.73622,0,"Bajo"
"701",1362,"Morera","30/11/2011 11:02","Bajo (2 - 4 mts)",36,"Mediano",-68.8771512908,-32.8648006305,8,"Aeroparque",2203364.73622,0,"Bajo"
"702",1363,"Aguaribay","30/11/2011 11:03","Medio (4 - 8 mts)",126,"Grande",-68.8771437427,-32.8647724883,8,"Aeroparque",2203364.73622,0,"Medio"
"703",1364,"Fresno americano","30/11/2011 11:04","Bajo (2 - 4 mts)",22,"Mediano",-68.8771324297,-32.8647302905,8,"Aeroparque",2203364.73622,0,"Bajo"
"704",1366,"Paraiso sombrilla","30/11/2011 11:07","Bajo (2 - 4 mts)",99,"Grande",-68.8771244503,-32.8646848101,8,"Aeroparque",2203364.73622,0,"Bajo"
"705",1367,"Aguaribay","15/12/2011 07:46","Bajo (2 - 4 mts)",20,"Chico",-68.8790217908,-32.8670511187,8,"Aeroparque",2203364.73622,0,"Bajo"
"706",1368,"Aguaribay","14/12/2011 11:12","Medio (4 - 8 mts)",35,"Mediano",-68.8788420551,-32.8670828738,8,"Aeroparque",2203364.73622,1,"Bajo"
"707",1370,"Paraiso","29/11/2011 18:10","Medio (4 - 8 mts)",140,"Grande",-68.8780490608,-32.8645882974,8,"Aeroparque",2203364.73622,0,"Medio"
"708",1371,"Jacarand","29/11/2011 18:08","Bajo (2 - 4 mts)",38,"Mediano",-68.8780570874,-32.8646253965,8,"Aeroparque",2203364.73622,0,"Bajo"
"709",1372,"Paraiso sombrilla","29/11/2011 18:05","Bajo (2 - 4 mts)",160,"Grande",-68.8780810818,-32.8647106725,8,"Aeroparque",2203364.73622,0,"Medio"
"710",1373,"Morera","16/12/2011 12:46","Bajo (2 - 4 mts)",40,"Mediano",-68.8758048599,-32.8676596784,8,"Aeroparque",2203364.73622,0,"Bajo"
"711",1374,"Acer","23/11/2011 11:35","Medio (4 - 8 mts)",58,"Mediano",-68.8706111872,-32.8782749645,7,"Residencial Parque",1786336.08966,0,"Bajo"
"712",1379,"Acer","23/11/2011 11:28","Medio (4 - 8 mts)",45,"Mediano",-68.8705975376,-32.8785055081,7,"Residencial Parque",1786336.08966,0,"Bajo"
"713",1380,"Acer","23/11/2011 11:25","Medio (4 - 8 mts)",50,"Mediano",-68.8706584764,-32.8785192787,7,"Residencial Parque",1786336.08966,0,"Bajo"
"714",1381,"Acer","23/11/2011 11:18","Medio (4 - 8 mts)",50,"Mediano",-68.8707139307,-32.8786733371,7,"Residencial Parque",1786336.08966,0,"Bajo"
"715",1382,"Acacia SP","23/11/2011 11:16","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8707468876,-32.878768719,7,"Residencial Parque",1786336.08966,0,"Bajo"
"716",1385,"Acer","23/11/2011 11:13","Medio (4 - 8 mts)",75,"Grande",-68.8707871956,-32.8789045494,7,"Residencial Parque",1786336.08966,0,"Bajo"
"717",1387,"Aguaribay","23/11/2011 11:08","Alto (> 8 mts)",145,"Grande",-68.8708223111,-32.8790088746,7,"Residencial Parque",1786336.08966,0,"Medio"
"718",1388,"Acer","23/11/2011 11:06","Medio (4 - 8 mts)",60,"Mediano",-68.8708369615,-32.8790524199,7,"Residencial Parque",1786336.08966,0,"Bajo"
"719",1389,"Acer","23/11/2011 11:05","Bajo (2 - 4 mts)",28,"Mediano",-68.8708560009,-32.87910901,7,"Residencial Parque",1786336.08966,0,"Bajo"
"720",1391,"Acer","23/11/2011 11:03","Bajo (2 - 4 mts)",28,"Mediano",-68.8709004036,-32.879245153,7,"Residencial Parque",1786336.08966,0,"Bajo"
"721",1392,"Acer","23/11/2011 11:02","Bajo (2 - 4 mts)",30,"Mediano",-68.8709124428,-32.879276612,7,"Residencial Parque",1786336.08966,0,"Bajo"
"722",1393,"Aguaribay","23/11/2011 11:01","Alto (> 8 mts)",160,"Grande",-68.8709307015,-32.8793308208,7,"Residencial Parque",1786336.08966,0,"Medio"
"723",1395,"Paraiso","23/11/2011 10:55","Muy bajo (1 - 2 mts)",12,"Chico",-68.8709643895,-32.8794308398,7,"Residencial Parque",1786336.08966,0,"Bajo"
"724",1396,"Acer","23/11/2011 10:54","Muy bajo (1 - 2 mts)",18,"Chico",-68.8709805925,-32.8794789447,7,"Residencial Parque",1786336.08966,0,"Bajo"
"725",1399,"Acer","23/11/2011 10:50","Bajo (2 - 4 mts)",35,"Mediano",-68.8710623109,-32.8797356086,7,"Residencial Parque",1786336.08966,0,"Bajo"
"726",1400,"Acer","23/11/2011 10:49","Bajo (2 - 4 mts)",40,"Mediano",-68.8712058071,-32.87977876,7,"Residencial Parque",1786336.08966,0,"Bajo"
"727",1403,"Acer","23/11/2011 10:06","Medio (4 - 8 mts)",60,"Mediano",-68.8714382283,-32.8797392407,7,"Residencial Parque",1786336.08966,0,"Bajo"
"728",1412,"Paraiso","23/11/2011 09:35","Medio (4 - 8 mts)",150,"Grande",-68.871500381,-32.8793041807,7,"Residencial Parque",1786336.08966,0,"Medio"
"729",1413,"Paraiso","23/11/2011 08:32","Alto (> 8 mts)",155,"Grande",-68.8714825956,-32.8792513746,7,"Residencial Parque",1786336.08966,0,"Medio"
"730",1414,"Acer","23/11/2011 08:25","Medio (4 - 8 mts)",40,"Mediano",-68.8714624628,-32.8791916582,7,"Residencial Parque",1786336.08966,1,"Bajo"
"731",1415,"Morera","23/11/2011 08:24","Muy bajo (1 - 2 mts)",8,"Chico",-68.8714483546,-32.8791498367,7,"Residencial Parque",1786336.08966,0,"Bajo"
"732",1417,"Morera","23/11/2011 08:21","Medio (4 - 8 mts)",70,"Grande",-68.8713743646,-32.8789450473,7,"Residencial Parque",1786336.08966,0,"Bajo"
"733",1418,"Morera","23/11/2011 08:19","Bajo (2 - 4 mts)",30,"Mediano",-68.8713661269,-32.8789072245,7,"Residencial Parque",1786336.08966,0,"Bajo"
"734",1419,"Morera","23/11/2011 07:23","Medio (4 - 8 mts)",70,"Grande",-68.8713536459,-32.8788701286,7,"Residencial Parque",1786336.08966,0,"Bajo"
"735",1420,"Prunas","23/11/2011 07:21","Muy bajo (1 - 2 mts)",16,"Chico",-68.8713406126,-32.8788313902,7,"Residencial Parque",1786336.08966,0,"Bajo"
"736",1423,"Morera","22/11/2011 17:30","Medio (4 - 8 mts)",52,"Mediano",-68.8712893765,-32.8786792542,7,"Residencial Parque",1786336.08966,0,"Bajo"
"737",1425,"Morera","22/11/2011 17:28","Medio (4 - 8 mts)",50,"Mediano",-68.8712545264,-32.8785758311,7,"Residencial Parque",1786336.08966,0,"Bajo"
"738",1426,"Paraiso sombrilla","22/11/2011 17:27","Bajo (2 - 4 mts)",52,"Mediano",-68.8712436594,-32.8785436168,7,"Residencial Parque",1786336.08966,0,"Bajo"
"739",1429,"Tilo","22/11/2011 17:23","Bajo (2 - 4 mts)",28,"Mediano",-68.8712028305,-32.8784225792,7,"Residencial Parque",1786336.08966,0,"Bajo"
"740",1435,"Paraiso","22/11/2011 13:16","Muy bajo (1 - 2 mts)",5,"Chico",-68.8709445262,-32.8781994476,7,"Residencial Parque",1786336.08966,0,"Bajo"
"741",1439,"Acer","22/11/2011 12:43","Bajo (2 - 4 mts)",33,"Mediano",-68.8707478633,-32.8782466114,7,"Residencial Parque",1786336.08966,0,"Bajo"
"742",1443,"Aguaribay","25/11/2011 09:41","Medio (4 - 8 mts)",100,"Grande",-68.8714995127,-32.8755415063,7,"Residencial Parque",1786336.08966,0,"Bajo"
"743",1446,"Fresno europeo","25/11/2011 09:53","Muy bajo (1 - 2 mts)",8,"Chico",-68.8712440882,-32.8756000215,7,"Residencial Parque",1786336.08966,0,"Bajo"
"744",1447,"Aguaribay","25/11/2011 10:03","Medio (4 - 8 mts)",120,"Grande",-68.8711723549,-32.8756163386,7,"Residencial Parque",1786336.08966,0,"Bajo"
"745",1452,"Fresno europeo","25/11/2011 10:21","Muy bajo (1 - 2 mts)",30,"Mediano",-68.871209588,-32.8758629461,7,"Residencial Parque",1786336.08966,0,"Bajo"
"746",1453,"Jacarand","25/11/2011 10:22","Bajo (2 - 4 mts)",38,"Mediano",-68.8712149949,-32.8758858907,7,"Residencial Parque",1786336.08966,0,"Bajo"
"747",1454,"Fresno europeo","25/11/2011 10:23","Medio (4 - 8 mts)",80,"Grande",-68.8712250649,-32.8759088411,7,"Residencial Parque",1786336.08966,0,"Bajo"
"748",1455,"Fresno americano","25/11/2011 10:27","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8712524125,-32.8759849867,7,"Residencial Parque",1786336.08966,0,"Bajo"
"749",1456,"Acacia SP","25/11/2011 10:29","Medio (4 - 8 mts)",70,"Grande",-68.8712611744,-32.8760081746,7,"Residencial Parque",1786336.08966,0,"Bajo"
"750",1457,"Fresno europeo","25/11/2011 10:40","Bajo (2 - 4 mts)",65,"Grande",-68.8712748694,-32.8760397119,7,"Residencial Parque",1786336.08966,0,"Bajo"
"751",1458,"Fresno europeo","25/11/2011 10:42","Bajo (2 - 4 mts)",55,"Mediano",-68.8712947305,-32.8761049862,7,"Residencial Parque",1786336.08966,0,"Bajo"
"752",1460,"Fresno europeo","25/11/2011 10:45","Bajo (2 - 4 mts)",45,"Mediano",-68.8713374288,-32.8762265631,7,"Residencial Parque",1786336.08966,0,"Bajo"
"753",1461,"Perenne","25/11/2011 10:47","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8713717719,-32.8763215838,7,"Residencial Parque",1786336.08966,0,"Bajo"
"754",1465,"Paraiso","25/11/2011 11:04","Medio (4 - 8 mts)",105,"Grande",-68.8714221509,-32.8764700436,7,"Residencial Parque",1786336.08966,0,"Bajo"
"755",1467,"Fresno americano","25/11/2011 11:07","Bajo (2 - 4 mts)",30,"Mediano",-68.8714374751,-32.8765220014,7,"Residencial Parque",1786336.08966,0,"Bajo"
"756",1469,"Fresno americano","25/11/2011 11:10","Bajo (2 - 4 mts)",30,"Mediano",-68.8714771492,-32.8766291021,7,"Residencial Parque",1786336.08966,0,"Bajo"
"757",1472,"Conifera","25/11/2011 11:19","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8715222742,-32.8767688208,7,"Residencial Parque",1786336.08966,0,"Bajo"
"758",1474,"Tilo","25/11/2011 11:23","Medio (4 - 8 mts)",75,"Grande",-68.871566543,-32.8768710075,7,"Residencial Parque",1786336.08966,0,"Bajo"
"759",1475,"Conifera","25/11/2011 11:26","Bajo (2 - 4 mts)",38,"Mediano",-68.8715879169,-32.876954565,7,"Residencial Parque",1786336.08966,0,"Bajo"
"760",1477,"Tilo","25/11/2011 11:28","Medio (4 - 8 mts)",55,"Mediano",-68.8716011979,-32.8769954894,7,"Residencial Parque",1786336.08966,0,"Bajo"
"761",1480,"Perenne","24/11/2011 14:43","Muy bajo (1 - 2 mts)",16,"Chico",-68.871647103,-32.8771213346,7,"Residencial Parque",1786336.08966,0,"Bajo"
"762",1481,"Morera","24/11/2011 14:42","Medio (4 - 8 mts)",55,"Mediano",-68.8716555399,-32.8771566274,7,"Residencial Parque",1786336.08966,0,"Bajo"
"763",1484,"Paraiso","24/11/2011 14:35","Bajo (2 - 4 mts)",30,"Mediano",-68.8718644536,-32.8771693165,7,"Residencial Parque",1786336.08966,0,"Bajo"
"764",1485,"Paraiso","24/11/2011 14:34","Bajo (2 - 4 mts)",33,"Mediano",-68.871924665,-32.8771542099,7,"Residencial Parque",1786336.08966,0,"Bajo"
"765",1487,"Paraiso","24/11/2011 14:31","Bajo (2 - 4 mts)",42,"Mediano",-68.8720769212,-32.8771152764,7,"Residencial Parque",1786336.08966,0,"Bajo"
"766",1488,"Paraiso","24/11/2011 14:30","Muy bajo (1 - 2 mts)",25,"Mediano",-68.872159277,-32.8770961076,7,"Residencial Parque",1786336.08966,0,"Bajo"
"767",1489,"Acacia SP","24/11/2011 14:29","Medio (4 - 8 mts)",80,"Grande",-68.8722001613,-32.8770494768,7,"Residencial Parque",1786336.08966,0,"Bajo"
"768",1490,"Fresno americano","24/11/2011 11:35","Muy bajo (1 - 2 mts)",24,"Mediano",-68.8721510095,-32.8769270848,7,"Residencial Parque",1786336.08966,0,"Bajo"
"769",1491,"Acacia SP","24/11/2011 11:33","Alto (> 8 mts)",145,"Grande",-68.8721258751,-32.8768403405,7,"Residencial Parque",1786336.08966,0,"Medio"
"770",1493,"Acacia SP","24/11/2011 11:31","Medio (4 - 8 mts)",80,"Grande",-68.8720836645,-32.8766639683,7,"Residencial Parque",1786336.08966,1,"Bajo"
"771",1498,"Fresno europeo","24/11/2011 11:24","Bajo (2 - 4 mts)",30,"Mediano",-68.8719912587,-32.876403186,7,"Residencial Parque",1786336.08966,0,"Bajo"
"772",1499,"Paraiso","24/11/2011 11:21","Medio (4 - 8 mts)",90,"Grande",-68.8719748881,-32.8763556833,7,"Residencial Parque",1786336.08966,0,"Bajo"
"773",1500,"Paraiso","24/11/2011 11:20","Medio (4 - 8 mts)",80,"Grande",-68.8719608605,-32.8763204317,7,"Residencial Parque",1786336.08966,0,"Bajo"
"774",1501,"Paraiso sombrilla","24/11/2011 11:19","Medio (4 - 8 mts)",130,"Grande",-68.8719539137,-32.876287033,7,"Residencial Parque",1786336.08966,0,"Medio"
"775",1502,"Paraiso sombrilla","24/11/2011 11:17","Bajo (2 - 4 mts)",60,"Mediano",-68.871939886,-32.8762517814,7,"Residencial Parque",1786336.08966,0,"Bajo"
"776",1507,"Jacarand","24/11/2011 07:32","Medio (4 - 8 mts)",40,"Mediano",-68.8718354012,-32.8759603641,7,"Residencial Parque",1786336.08966,0,"Bajo"
"777",1508,"Jacarand","24/11/2011 07:30","Medio (4 - 8 mts)",30,"Mediano",-68.8718229998,-32.8759245189,7,"Residencial Parque",1786336.08966,0,"Bajo"
"778",1509,"Acacia SP","24/11/2011 07:29","Medio (4 - 8 mts)",60,"Mediano",-68.8717996608,-32.8758522125,7,"Residencial Parque",1786336.08966,0,"Bajo"
"779",1510,"Morera","24/11/2011 07:27","Medio (4 - 8 mts)",60,"Mediano",-68.8717948007,-32.8758278871,7,"Residencial Parque",1786336.08966,0,"Bajo"
"780",1512,"Aguaribay","24/11/2011 10:48","Medio (4 - 8 mts)",160,"Grande",-68.8738787539,-32.8776716677,7,"Residencial Parque",1786336.08966,0,"Medio"
"781",1513,"Paraiso","24/11/2011 10:46","Bajo (2 - 4 mts)",36,"Mediano",-68.8738016172,-32.8776867924,7,"Residencial Parque",1786336.08966,0,"Bajo"
"782",1517,"Fresno americano","24/11/2011 10:25","Bajo (2 - 4 mts)",26,"Mediano",-68.8733535525,-32.8778041423,7,"Residencial Parque",1786336.08966,0,"Bajo"
"783",1518,"Fresno americano","24/11/2011 10:23","Bajo (2 - 4 mts)",14,"Chico",-68.873389326,-32.8778849306,7,"Residencial Parque",1786336.08966,0,"Bajo"
"784",1519,"Aguaribay","24/11/2011 10:21","Muy bajo (1 - 2 mts)",16,"Chico",-68.873411415,-32.8779546187,7,"Residencial Parque",1786336.08966,0,"Bajo"
"785",1521,"Aguaribay","24/11/2011 10:17","Bajo (2 - 4 mts)",130,"Grande",-68.8734501326,-32.878063935,7,"Residencial Parque",1786336.08966,0,"Medio"
"786",1522,"Morera","24/11/2011 10:14","Bajo (2 - 4 mts)",17,"Chico",-68.8734630631,-32.8781176665,7,"Residencial Parque",1786336.08966,0,"Bajo"
"787",1523,"Fresno americano","24/11/2011 10:13","Muy bajo (1 - 2 mts)",20,"Chico",-68.8734780646,-32.8781630468,7,"Residencial Parque",1786336.08966,0,"Bajo"
"788",1525,"Fresno americano","24/11/2011 10:07","Muy bajo (1 - 2 mts)",10,"Chico",-68.8735229476,-32.8782629944,7,"Residencial Parque",1786336.08966,0,"Bajo"
"789",1526,"Fresno americano","24/11/2011 10:05","Muy bajo (1 - 2 mts)",13,"Chico",-68.8735409187,-32.8783257173,7,"Residencial Parque",1786336.08966,0,"Bajo"
"790",1527,"Fresno americano","24/11/2011 10:04","Bajo (2 - 4 mts)",24,"Mediano",-68.8735573741,-32.8783715075,7,"Residencial Parque",1786336.08966,0,"Bajo"
"791",1531,"Fresno europeo","24/11/2011 09:56","Bajo (2 - 4 mts)",60,"Mediano",-68.8736292424,-32.8785791013,7,"Residencial Parque",1786336.08966,0,"Bajo"
"792",1532,"Fresno americano","24/11/2011 09:54","Muy bajo (1 - 2 mts)",18,"Chico",-68.8736494957,-32.8786324056,7,"Residencial Parque",1786336.08966,0,"Bajo"
"793",1534,"Fresno americano","24/11/2011 09:51","Bajo (2 - 4 mts)",32,"Mediano",-68.8736954205,-32.8787552978,7,"Residencial Parque",1786336.08966,0,"Bajo"
"794",1535,"lamo criollo","23/11/2011 11:34","Medio (4 - 8 mts)",80,"Grande",-68.8729137818,-32.8774820233,7,"Residencial Parque",1786336.08966,0,"Bajo"
"795",1539,"Fresno americano","23/11/2011 11:14","Bajo (2 - 4 mts)",26,"Mediano",-68.8726931166,-32.8779757747,7,"Residencial Parque",1786336.08966,0,"Bajo"
"796",1542,"Fresno americano","23/11/2011 10:33","Bajo (2 - 4 mts)",26,"Mediano",-68.8728359249,-32.8783795379,7,"Residencial Parque",1786336.08966,0,"Bajo"
"797",1543,"Fresno americano","23/11/2011 10:30","Muy bajo (1 - 2 mts)",9,"Chico",-68.8728458946,-32.8784178718,7,"Residencial Parque",1786336.08966,0,"Bajo"
"798",1544,"Tipa","23/11/2011 10:28","Bajo (2 - 4 mts)",60,"Mediano",-68.872861208,-32.8784579018,7,"Residencial Parque",1786336.08966,0,"Bajo"
"799",1545,"Prunas","22/11/2011 18:35","Muy bajo (1 - 2 mts)",12,"Chico",-68.8729566187,-32.8787324752,7,"Residencial Parque",1786336.08966,0,"Bajo"
"800",1548,"Morera","22/11/2011 18:15","Medio (4 - 8 mts)",56,"Mediano",-68.8730412749,-32.8789940072,7,"Residencial Parque",1786336.08966,0,"Bajo"
"801",1549,"Tilo","22/11/2011 18:00","Medio (4 - 8 mts)",50,"Mediano",-68.8731090276,-32.8791939382,7,"Residencial Parque",1786336.08966,0,"Bajo"
"802",1551,"Prunas","22/11/2011 17:40","Bajo (2 - 4 mts)",30,"Mediano",-68.8731341568,-32.8792824477,7,"Residencial Parque",1786336.08966,0,"Bajo"
"803",1553,"Caducifolio","22/11/2011 17:03","Bajo (2 - 4 mts)",26,"Mediano",-68.8734229102,-32.8793805921,7,"Residencial Parque",1786336.08966,0,"Bajo"
"804",1554,"Tilo","21/11/2011 18:12","Medio (4 - 8 mts)",76,"Grande",-68.8735181768,-32.8793634282,7,"Residencial Parque",1786336.08966,0,"Bajo"
"805",1555,"Fresno europeo","21/11/2011 18:02","Bajo (2 - 4 mts)",38,"Mediano",-68.8736922068,-32.8792702373,7,"Residencial Parque",1786336.08966,0,"Bajo"
"806",1556,"Fresno americano","21/11/2011 17:57","Bajo (2 - 4 mts)",36,"Mediano",-68.8736885477,-32.8791716695,7,"Residencial Parque",1786336.08966,0,"Bajo"
"807",1561,"Acer","21/11/2011 17:43","Bajo (2 - 4 mts)",80,"Grande",-68.8735891384,-32.8788981639,7,"Residencial Parque",1786336.08966,0,"Bajo"
"808",1562,"Fresno americano","21/11/2011 17:40","Bajo (2 - 4 mts)",48,"Mediano",-68.8735622794,-32.8788084552,7,"Residencial Parque",1786336.08966,0,"Bajo"
"809",1563,"Fresno americano","21/11/2011 17:35","Bajo (2 - 4 mts)",54,"Mediano",-68.8735403895,-32.8787533702,7,"Residencial Parque",1786336.08966,0,"Bajo"
"810",1565,"Fresno americano","21/11/2011 16:40","Bajo (2 - 4 mts)",26,"Mediano",-68.873356944,-32.8782258453,7,"Residencial Parque",1786336.08966,0,"Bajo"
"811",1566,"Paraiso","21/11/2011 16:26","Medio (4 - 8 mts)",120,"Grande",-68.8732248718,-32.8778257626,7,"Residencial Parque",1786336.08966,0,"Bajo"
"812",1567,"Morera","25/11/2011 10:22","Medio (4 - 8 mts)",70,"Grande",-68.8740073993,-32.8767976529,7,"Residencial Parque",1786336.08966,0,"Bajo"
"813",1569,"Morera","25/11/2011 10:20","Medio (4 - 8 mts)",70,"Grande",-68.8738241745,-32.8768453797,7,"Residencial Parque",1786336.08966,0,"Bajo"
"814",1571,"Fresno americano","25/11/2011 10:17","Bajo (2 - 4 mts)",25,"Mediano",-68.873631715,-32.876897508,7,"Residencial Parque",1786336.08966,0,"Bajo"
"815",1572,"Paraiso sombrilla","25/11/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.8735692245,-32.876917357,7,"Residencial Parque",1786336.08966,0,"Bajo"
"816",1574,"Morera","25/11/2011 09:48","Medio (4 - 8 mts)",80,"Grande",-68.8734320706,-32.8769493366,7,"Residencial Parque",1786336.08966,0,"Bajo"
"817",1575,"Fresno americano","25/11/2011 10:49","Bajo (2 - 4 mts)",55,"Mediano",-68.8728348457,-32.8762457595,7,"Residencial Parque",1786336.08966,0,"Bajo"
"818",1579,"Fresno europeo","30/11/2011 10:44","Bajo (2 - 4 mts)",45,"Mediano",-68.8720580289,-32.8754875579,7,"Residencial Parque",1786336.08966,0,"Bajo"
"819",1583,"Fresno europeo","30/11/2011 10:40","Bajo (2 - 4 mts)",22,"Mediano",-68.8724380476,-32.8756628692,7,"Residencial Parque",1786336.08966,0,"Bajo"
"820",1584,"Fresno europeo","30/11/2011 10:39","Bajo (2 - 4 mts)",70,"Grande",-68.8724842615,-32.8757069921,7,"Residencial Parque",1786336.08966,0,"Bajo"
"821",1585,"Paraiso sombrilla","30/11/2011 10:38","Bajo (2 - 4 mts)",70,"Grande",-68.8724969132,-32.8757346067,7,"Residencial Parque",1786336.08966,0,"Bajo"
"822",1586,"Acacia SP","30/11/2011 10:36","Bajo (2 - 4 mts)",50,"Mediano",-68.8725042227,-32.8757610897,7,"Residencial Parque",1786336.08966,0,"Bajo"
"823",1588,"Morera","30/11/2011 10:32","Medio (4 - 8 mts)",100,"Grande",-68.872545848,-32.8758785733,7,"Residencial Parque",1786336.08966,0,"Bajo"
"824",1593,"Morera","24/11/2011 10:35","Medio (4 - 8 mts)",60,"Mediano",-68.8722476815,-32.879616824,7,"Residencial Parque",1786336.08966,0,"Bajo"
